VacunacionId,VacunacionFecha,hora,VacunacionContra,timestamp,vacunaNombre,VacunaMarca,temperatura,peso,referencia,notaCaja,timestamp,timestamp,VacunacionMascotaId,referenciaId
19976,2021-11-11,00:00:00,DHPPi A637D01 3/23LR A216A01 12/23,2000-01-01 00:00:00,HEXADOG,MERIAL,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,7127,2
19977,2021-11-12,00:00:00,DHPPi A637D01 3/23Lepto A449B01 4/22,2000-01-01 00:00:00,DHPPI + LEPTO,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,5587,2
19978,2021-11-12,00:00:00,DHPPi A637D01 3/23Lepto A449B01 4/22,2000-01-01 00:00:00,DHPPI + LEPTO,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,4284,2
19979,2021-11-11,00:00:00,DHPPi A637D01 3/23Lepto A449B01 4/22,2000-01-01 00:00:00,DHPPI + LEPTO,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,7124,2
19980,2021-12-11,00:00:00,sin detalles,2000-01-01 00:00:00,RABIA,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,7124,2
19981,2021-11-12,00:00:00,DHPPi A637D01 3/23Lepto A449B01 4/22,2000-01-01 00:00:00,DHPPI + LEPTO,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,6846,2
19982,2021-11-13,00:00:00,sin detalles,2000-01-01 00:00:00,HEXADOG,MERIAL,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,2548,2
19983,2021-11-13,00:00:00,DHPPi A637D01 3/23LR A216A01 12/23,2000-01-01 00:00:00,HEXADOG,MERIAL,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,5574,2
19984,2021-11-13,00:00:00,DHPPi A637D01 3/23Lepto A449B01 4/22,2000-01-01 00:00:00,DHPPI + LEPTO,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,6993,2
19985,2021-11-13,00:00:00,DHPPi A637D01 3/23,2000-01-01 00:00:00,DHPPI,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,7143,2
19986,2021-11-13,00:00:00,DHPPi A637D01 3/23LR A216A01 12/23,2000-01-01 00:00:00,HEXADOG,MERIAL,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,6086,2
19987,2021-11-15,00:00:00,DHPPi A637D01 3/23Lepto A449B01 4/22,2000-01-01 00:00:00,DHPPI + LEPTO,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,6832,2
19988,2021-11-15,00:00:00,dhppilepto,2000-01-01 00:00:00,DHPPI + LEPTO,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,6818,2
19989,2021-12-15,00:00:00,sin detalles,2000-01-01 00:00:00,RABIA,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,6818,2
19990,2021-11-15,00:00:00,DHPPi A637D01 3/23LR A216A01 12/23,2000-01-01 00:00:00,HEXADOG,MERIAL,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,4973,2
19991,2021-11-15,00:00:00,DHPPi A637D01 3/23,2000-01-01 00:00:00,DHPPI,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,6997,2
19992,2021-11-15,00:00:00,DHPPi A637D01 3/23LR A216A01 12/23,2000-01-01 00:00:00,HEXADOG,MERIAL,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,7154,2
19993,2021-11-16,00:00:00,DHPPi A637D01 03/23RL A216A01 12/23,2000-01-01 00:00:00,HEXADOG,MERIAL,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,666,2
19994,2021-11-16,00:00:00,RL A216A01 12/23DHPPi A637D01 3/23,2000-01-01 00:00:00,HEXADOG,MERIAL,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,7157,2
19995,2021-11-16,00:00:00,Rabia A523B01 09-23Tricat A406A01 12/23,2000-01-01 00:00:00,RCP + RABIA,BOEHRINGER,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,6928,2
19996,2021-11-16,00:00:00,DHPPi A637D01 3/23Lepto A449B01 4/22,2000-01-01 00:00:00,DHPPI + LEPTO,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,7087,2
19997,2021-11-17,00:00:00,DHPPi A637D01 3/23LR A216A01 12/23,2000-01-01 00:00:00,HEXADOG,MERIAL,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,4119,2
19998,2021-11-17,00:00:00,DHPPi A637D01 3/23Lepto A449B01 4/22,2000-01-01 00:00:00,DHPPI + LEPTO,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,6664,2
19999,2021-11-17,00:00:00,Rabia A523B01 09-23Tricat A406A01 12/23,2000-01-01 00:00:00,RCP + RABIA,BOEHRINGER,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,6937,2
20000,2021-11-17,00:00:00,RCP L489919 16/9/22,2000-01-01 00:00:00,PUREVAC,BOEHRINGER,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,7167,2
20001,2021-11-17,00:00:00,DHPPi A637D01 3/23LR A216A01 12/23,2000-01-01 00:00:00,HEXADOG,MERIAL,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,7079,2
20002,2021-11-17,00:00:00,DHPPi A637D01 3/23LR A216A01 12/23,2000-01-01 00:00:00,HEXADOG,MERIAL,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,7080,2
20003,2021-11-18,00:00:00,DHPPi A637D01 3/23LR A216A01 12/23,2000-01-01 00:00:00,HEXADOG,MERIAL,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,4304,2
20004,2021-11-18,00:00:00,Rabia A523B01 09-23Tricat A406A01 12/23,2000-01-01 00:00:00,RCP + RABIA,BOEHRINGER,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,6895,2
20005,2021-11-18,00:00:00,DHPPi A637D01 3/23Lepto A449B01 4/22,2000-01-01 00:00:00,DHPPI + LEPTO,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,6836,2
20006,2021-11-19,00:00:00,Rabia A523B01 09-23,2000-01-01 00:00:00,RABIA,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,2764,2
20007,2021-11-19,00:00:00,Rabia A523B01 09-23,2000-01-01 00:00:00,RABIA,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,2725,2
20008,2021-11-19,00:00:00,Rabia A523B01 09-23,2000-01-01 00:00:00,RABIA,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,4709,2
20009,2021-11-20,00:00:00,DHPPi A637D01 3/23Lepto A449B01 4/22,2000-01-01 00:00:00,DHPPI + LEPTO,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,7181,2
20010,2021-11-20,00:00:00,DP A179D01 1/23,2000-01-01 00:00:00,DP,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,7182,2
20011,2021-11-20,00:00:00,DP A179D01 1/23,2000-01-01 00:00:00,DP,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,7098,2
20012,2021-11-20,00:00:00,dp,2000-01-01 00:00:00,DP,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,7183,2
20013,2021-11-20,00:00:00,dhppilepto,2000-01-01 00:00:00,DHPPI + LEPTO,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,112,2
20014,2021-11-20,00:00:00,rabia,2000-01-01 00:00:00,RABIA,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,823,2
20015,2021-11-22,00:00:00,DHPPi A637D01 3/23LR A216A01 12/23,2000-01-01 00:00:00,HEXADOG,MERIAL,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,4812,2
20016,2021-11-22,00:00:00,DHPPi A637D01 3/23,2000-01-01 00:00:00,DHPPI,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,7187,2
20017,2021-11-22,00:00:00,DP A179D01 1/23,2000-01-01 00:00:00,DP,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,7188,2
20018,2021-11-22,00:00:00,dp,2000-01-01 00:00:00,DP,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,7192,2
20019,2021-11-22,00:00:00,DP A179D01 1/23,2000-01-01 00:00:00,DP,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,7193,2
20020,2021-11-23,00:00:00,DHPPi A637D01 3/23,2000-01-01 00:00:00,DHPPI,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,7014,2
20021,2021-11-23,00:00:00,DHPPi A637D01 3/23LR A216A01 12/23,2000-01-01 00:00:00,HEXADOG,MERIAL,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,5530,2
20022,2021-11-23,00:00:00,dhppilepto,2000-01-01 00:00:00,DHPPI + LEPTO,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,5464,2
20023,2021-11-23,00:00:00,dhppilepto,2000-01-01 00:00:00,DHPPI + LEPTO,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,5079,2
20024,2021-11-01,00:00:00,merial dhppi,2000-01-01 00:00:00,DHPPI,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,7200,2
20025,2021-11-23,00:00:00,DHPPi A637D01 3/23,2000-01-01 00:00:00,DHPPI,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,7200,2
20026,2021-11-23,00:00:00,DHPPi A637D01 3/23Lepto A449B01 4/22,2000-01-01 00:00:00,DHPPI + LEPTO,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,7156,2
20027,2021-11-23,00:00:00,DHPPi A637D01 3/23LR A216A01 12/23,2000-01-01 00:00:00,HEXADOG,MERIAL,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,5578,2
20028,2021-11-23,00:00:00,DHPPi A637D01 3/23Lepto A449B01 4/22,2000-01-01 00:00:00,DHPPI + LEPTO,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,5579,2
20029,2021-11-23,00:00:00,Rabia A523B01 09-23Tricat A406A01 12/23,2000-01-01 00:00:00,RCP + RABIA,BOEHRINGER,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,4754,2
20030,2021-11-24,00:00:00,Rabia A523B01 09-23,2000-01-01 00:00:00,RABIA,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,6876,2
20032,2021-11-24,00:00:00,DHPPi A637D01 3/23LR A216A01 12/23,2000-01-01 00:00:00,HEXADOG,MERIAL,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,3314,2
20033,2021-11-24,00:00:00,Rabia A523B01 09-23,2000-01-01 00:00:00,RABIA,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,2766,2
20034,2021-11-25,00:00:00,Rabia A523B01 09-23,2000-01-01 00:00:00,RABIA,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,4215,2
20035,2021-11-25,00:00:00,dhppirl,2000-01-01 00:00:00,HEXADOG,MERIAL,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,7093,2
20036,2021-11-25,00:00:00,DHPPi A637D01 3/23Lepto A449B01 4/22,2000-01-01 00:00:00,DHPPI + LEPTO,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,6968,2
20037,2021-12-24,00:00:00,sin detalles,2000-01-01 00:00:00,RABIA,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,6968,2
20038,2021-11-26,00:00:00,DHPPi A637D01 3/23,2000-01-01 00:00:00,DHPPI,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,7066,2
20039,2021-11-26,00:00:00,DHPPi A637D01 3/23,2000-01-01 00:00:00,DHPPI,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,7067,2
20040,2021-11-25,00:00:00,dhppi,2000-01-01 00:00:00,DHPPI,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,7049,2
20041,2021-11-26,00:00:00,DHPPi A637D01 3/23LR A216A01 12/23,2000-01-01 00:00:00,HEXADOG,MERIAL,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,5377,2
20042,2021-11-26,00:00:00,DHPPi A637D01 3/23LR A216A01 12/23,2000-01-01 00:00:00,HEXADOG,MERIAL,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,6387,2
20043,2021-11-26,00:00:00,dhppi,2000-01-01 00:00:00,DHPPI,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,7212,2
20044,2021-11-26,00:00:00,dhppilepto,2000-01-01 00:00:00,DHPPI + LEPTO,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,6739,2
20045,2021-11-27,00:00:00,DHPPi A637D01 3/23Lepto A449B01 4/22,2000-01-01 00:00:00,DHPPI + LEPTO,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,6698,2
20046,2021-11-27,00:00:00,DHPPi A637D01 3/23LR A216A01 12/23,2000-01-01 00:00:00,HEXADOG,MERIAL,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,3026,2
20047,2021-11-29,00:00:00,DHPPi A637D01 3/23,2000-01-01 00:00:00,DHPPI,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,6786,2
20048,2021-11-29,00:00:00,DHPPi A637D01 3/23LR A216A01 12/23,2000-01-01 00:00:00,HEXADOG,MERIAL,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,6716,2
20049,2021-11-08,00:00:00,DP A179D01 01/23,2000-01-01 00:00:00,DP,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,7168,2
20050,2021-11-29,00:00:00,DHPPi A637D01 3/23,2000-01-01 00:00:00,DHPPI,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,7168,2
20051,2021-11-29,00:00:00,DHPPi A637D01 3/23,2000-01-01 00:00:00,DHPPI,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,6950,2
20052,2021-11-30,00:00:00,Rabia A523B01 09-23,2000-01-01 00:00:00,RABIA,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,1225,2
20053,2021-11-30,00:00:00,Rabia A523B01 09-23,2000-01-01 00:00:00,RABIA,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,1050,2
20054,2021-11-30,00:00:00,Rabia A523B01 09-23,2000-01-01 00:00:00,RABIA,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,4866,2
20055,2021-11-30,00:00:00,DHPPi A637D01 3/23,2000-01-01 00:00:00,DHPPI,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,7018,2
20056,2021-11-30,00:00:00,DHPPi A637D01 3/23Lepto A449B01 4/22,2000-01-01 00:00:00,DHPPI + LEPTO,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,5196,2
20057,2021-11-30,00:00:00,RCP L489919 16/9/22Rabia L483846 2/1/22 ,2000-01-01 00:00:00,RCP + RABIA,BOEHRINGER,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,5623,2
20058,2021-11-30,00:00:00,DHPPi A637D01 3/23LR A216A01 12/23,2000-01-01 00:00:00,HEXADOG,MERIAL,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,6665,2
20059,2021-11-30,00:00:00,DHPPi A637D01 3/23Lepto A449B01 4/22,2000-01-01 00:00:00,DHPPI + LEPTO,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,7050,2
20060,2021-11-30,00:00:00,DHPPi A637D01 3/23Lepto A449B01 4/22,2000-01-01 00:00:00,DHPPI + LEPTO,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,7027,2
20061,2021-11-30,00:00:00,DHPPi A637D01 3/23LR A216A01 12/23,2000-01-01 00:00:00,HEXADOG,MERIAL,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,7235,2
20062,2021-10-28,00:00:00,sin detalles,2000-01-01 00:00:00,DHPPI,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,7236,2
20063,2021-11-18,00:00:00,sin detalles,2000-01-01 00:00:00,KC NASAL,VIRBAC,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,7236,2
20065,2021-11-30,00:00:00,sin detalles,2000-01-01 00:00:00,PUREVAC,BOEHRINGER,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,6904,2
20066,2021-11-18,00:00:00,sin detalles,2000-01-01 00:00:00,DHPPI + LEPTO,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,7236,2
20067,2021-10-29,00:00:00,dhppi,2000-01-01 00:00:00,DHPPI,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,6939,2
20068,2021-12-01,00:00:00,dhppilepto,2000-01-01 00:00:00,DHPPI + LEPTO,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,6939,2
20069,2021-11-20,00:00:00,dhppilepto,2000-01-01 00:00:00,DHPPI + LEPTO,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,6859,2
20070,2021-12-20,00:00:00,sin detalles,2000-01-01 00:00:00,RABIA,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,6859,2
20071,2021-12-01,00:00:00,sin detalles,2000-01-01 00:00:00,DHPPI + LEPTO,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,7005,2
20072,2021-12-01,00:00:00,Rabia A523B01 09-23Tricat A406A01 12/23,2000-01-01 00:00:00,RCP + RABIA,BOEHRINGER,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,3532,2
20073,2021-12-02,00:00:00,DHPPi A637D01 3/23Lepto A449B01 4/22,2000-01-01 00:00:00,DHPPI + LEPTO,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,5588,2
20074,2021-12-02,00:00:00,Rabia A523B01 09-23,2000-01-01 00:00:00,RABIA,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,5310,2
20075,2021-12-03,00:00:00,dhppilepto,2000-01-01 00:00:00,DHPPI + LEPTO,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,6979,2
20076,2021-12-03,00:00:00,DHPPi A637D01 3/23,2000-01-01 00:00:00,DHPPI,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,6981,2
20077,2021-12-03,00:00:00,DHPPi A637D01 3/23LR A216A01 12/23,2000-01-01 00:00:00,HEXADOG,MERIAL,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,5062,2
20078,2021-12-04,00:00:00,DHPPi A637D01 3/23Lepto A449B01 4/22,2000-01-01 00:00:00,DHPPI + LEPTO,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,5462,2
20079,2021-12-04,00:00:00,DHPPi A637D01 3/23,2000-01-01 00:00:00,DHPPI,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,7143,2
20080,2021-12-04,00:00:00,RCP L489919 16/9/22,2000-01-01 00:00:00,PUREVAC,BOEHRINGER,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,7262,2
20081,2021-12-04,00:00:00,DHPPi A637D01 3/23,2000-01-01 00:00:00,DHPPI,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,7263,2
20082,2021-12-04,00:00:00,Rabia A523B01 09-23,2000-01-01 00:00:00,RABIA,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,4901,2
20083,2021-12-04,00:00:00,DHPPi A637D01 3/23Lepto A449B01 4/22,2000-01-01 00:00:00,DHPPI + LEPTO,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,1787,2
20084,2021-12-04,00:00:00,Rabia A523B01 09-23,2000-01-01 00:00:00,RABIA,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,6751,2
20085,2021-12-04,00:00:00,DP A179D01 1/23,2000-01-01 00:00:00,DP,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,7266,2
20086,2021-12-04,00:00:00,DP A179D01 1/23,2000-01-01 00:00:00,DP,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,7267,2
20087,2021-12-04,00:00:00,Rabia A523B01 09-23,2000-01-01 00:00:00,RABIA,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,6967,2
20088,2021-12-06,00:00:00,Rabia A523B01 09-23,2000-01-01 00:00:00,RABIA,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,4557,2
20089,2021-12-06,00:00:00,Rabia A523B01 09-23,2000-01-01 00:00:00,RABIA,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,6832,2
20090,2021-12-06,00:00:00,DHPPi A637D01 3/23,2000-01-01 00:00:00,DHPPI,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,6997,2
20091,2021-12-06,00:00:00,DHPPi A637D01 3/23LR A216A01 12/23,2000-01-01 00:00:00,HEXADOG,MERIAL,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,1042,2
20092,2021-12-06,00:00:00,DHPPi A637D01 3/23Lepto A449B01 4/22,2000-01-01 00:00:00,DHPPI + LEPTO,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,7087,2
20093,2021-12-06,00:00:00,RCP L489919 16/9/22Rabia L492997 03/12/22,2000-01-01 00:00:00,RCP + RABIA,BOEHRINGER,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,3397,2
20094,2021-12-06,00:00:00,DP A179D01 1/23,2000-01-01 00:00:00,DP,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,7031,2
20095,2021-12-07,00:00:00,DHPPi A637D01 3/23Lepto A449B01 4/22,2000-01-01 00:00:00,DHPPI + LEPTO,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,6664,2
20096,2021-12-07,00:00:00,DHPPi A637D01 3/23LR A216A01 12/23,2000-01-01 00:00:00,HEXADOG,MERIAL,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,5547,2
20097,2021-10-14,00:00:00,DP A179D01 1/23,2000-01-01 00:00:00,DP,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,7277,2
20098,2021-11-08,00:00:00,DHPPi A637D01 3/23,2000-01-01 00:00:00,DHPPI,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,7277,2
20099,2021-12-07,00:00:00,DHPPi A637D01 3/23Lepto A449B01 4/22,2000-01-01 00:00:00,DHPPI + LEPTO,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,7277,2
20100,2021-12-07,00:00:00,DHPPi A637D01 3/23LR A216A01 12/23,2000-01-01 00:00:00,HEXADOG,MERIAL,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,7278,2
20101,2021-12-07,00:00:00,DHPPi A637D01 3/23LR A216A01 12/23,2000-01-01 00:00:00,HEXADOG,MERIAL,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,2691,2
20102,2021-12-08,00:00:00,DHPPi A637D01 3/23LR A216A01 12/23,2000-01-01 00:00:00,HEXADOG,MERIAL,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,7282,2
20103,2021-12-08,00:00:00,DHPPi A637D01 3/23LR A216A01 12/23,2000-01-01 00:00:00,HEXADOG,MERIAL,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,5367,2
