id,NOMBRE,SEXO,FECHA_NAC,deceso,observaciones,nro_chip,socio,enabled,clienteId,colorId,razaId,especieId
8561,SOFI,HEMBRA CASTRADA,2021-07-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,6295,10,331,1
8562,PALITO,MACHO ENTERO,2021-08-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,6355,1,326,2
8563,TOMY,MACHO,2021-07-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,6296,1,79,1
8564,OSO,MACHO CASTRADO,2021-08-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,6356,1,326,1
8565,PLUMITA,HEMBRA,2021-07-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,2944,1,326,1
8566,LUNA,HEMBRA CASTRADA,2021-08-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,5670,1,500,1
8567,RICA,HEMBRA CASTRADA,2011-06-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,6297,1,179,1
8568,JOAQUIN,MACHO,2011-06-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1751,1,333,1
8569,JADE,HEMBRA CASTRADA,2021-07-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,4132,1,201,2
8570,VIENNA,HEMBRA,2021-07-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,6298,2,202,1
8571,RAMON,MACHO ENTERO,2021-08-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,6357,1,261,1
8572,OREO,HEMBRA,2021-07-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,6299,1,344,2
8573,CACHITO,MACHO CASTRADO,2021-08-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,6358,9,345,2
8574,LARRY,MACHO,2021-07-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,6300,9,334,1
8575,ANTONIA,HEMBRA CASTRADA,2021-05-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,6160,1,500,1
8576,BEBE,HEMBRA CASTRADA,2021-08-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,4534,1,326,1
8577,LOBITO,MACHO,2021-07-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,3917,1,326,1
8578,MIEL,HEMBRA CASTRADA,2021-05-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,6161,3,345,2
8579,MANI,MACHO CASTRADO,2021-08-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,6359,2,326,1
8580,PECO,MACHO,2021-07-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,6301,25,326,1
8581,PACO,MACHO,2021-05-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,6162,1,140,1
8582,SIMON,MACHO,2021-08-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,6360,30,196,1
8583,BRUNO,MACHO,2021-07-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,6302,1,309,1
8584,CITRINA,HEMBRA,2021-05-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,6065,7,344,2
8585,TOMY,MACHO,2021-08-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,6361,1,326,1
8586,ZULU,MACHO,2021-05-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,6163,3,81,1
8587,BETUN,MACHO,2021-09-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,6362,2,330,1
8588,SOMBRA,HEMBRA,2021-05-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,6163,3,81,1
8589,MOLLY,HEMBRA,2021-05-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,6164,10,330,1
8590,RUFFO,MACHO,2021-05-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,6165,23,33,1
8591,PETAO,MACHO,2021-05-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,4979,30,79,1
8592,ARYA,HEMBRA CASTRADA,2021-05-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,6166,1,389,1
8593,PINTO,MACHO,2021-09-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,6363,3,333,1
8594,PEDRO CANELA,MACHO CASTRADO,2021-07-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,307,2,326,1
8595,TAINA,HEMBRA CASTRADA,2021-05-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,6167,3,326,1
8596,TAY 2,MACHO,2021-09-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,6364,1,305,1
8597,EMA,HEMBRA CASTRADA,2021-07-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,5012,9,220,1
8598,LILA,HEMBRA,2021-09-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,6365,1,326,1
8599,GUARDIAN,MACHO,2021-07-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,5317,1,326,1
8600,LUCA,MACHO CASTRADO,2021-09-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,6366,7,344,2
8601,AURELIO,MACHO CASTRADO,2021-05-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,6168,1,201,2
8602,DIANA,HEMBRA,2021-04-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,6367,23,326,1
8603,CERVERO,MACHO,2021-05-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,6169,1,45,1
8604,ROXY,HEMBRA,2021-07-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,6303,2,124,1
8605,MALUCO,MACHO,2021-09-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,3233,1,500,1
8606,KIRA,HEMBRA,2021-05-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,6169,1,45,1
8607,SELFIE,HEMBRA,2021-07-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,6304,1,500,1
8608,CHOCOLATE,MACHO ENTERO,2021-09-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,6368,1,500,1
8609,CHISPAS,HEMBRA,2021-08-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,4202,23,326,1
8610,BOBY,MACHO,2021-05-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,6170,10,331,1
8611,EMMA,HEMBRA,2021-09-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,6129,1,500,1
8612,THOR,MACHO CASTRADO,2021-05-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,6171,3,344,2
8613,CANELA,HEMBRA CASTRADA,2021-05-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,6172,41,326,1
8614,DONDY,MACHO CASTRADO,2021-05-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,6173,48,326,1
8615,KITO,MACHO CASTRADO,2021-05-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,6174,9,500,1
8616,MIMOSO,MACHO,2021-05-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,6175,7,344,2
8617,IRIS,HEMBRA,2021-05-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,5768,15,344,2
8618,AKIRA,HEMBRA,2021-08-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,2566,16,344,2
8619,RUBI,MACHO CASTRADO,2021-05-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,3055,15,344,2
8620,MORA,HEMBRA CASTRADA,2021-08-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,6305,23,326,1
8621,GALO,MACHO,2021-05-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,6176,1,326,1
8622,YAGUI,MACHO,2021-08-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,5931,3,326,1
8623,SHELLY,HEMBRA CASTRADA,2021-05-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,6177,4,326,1
8624,OLAF,MACHO,2021-09-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,6369,1,333,1
8625,DOLCE,HEMBRA,2021-08-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,6306,41,332,1
8626,BLANQUITO,MACHO CASTRADO,2021-09-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,2907,1,326,1
8627,LUNA,HEMBRA,2021-08-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,6307,1,201,2
8628,LABIOS LEPORINOS,HEMBRA,2021-05-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,5985,1,74,1
8629,MONO,MACHO,2021-09-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,4964,4,2,1
8630,VENUS,MACHO,2021-08-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,2209,29,326,2
8631,LUPE,HEMBRA CASTRADA,2021-05-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,6178,1,326,1
8632,NINA,HEMBRA,2021-09-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,6370,1,202,1
8633,INVAGINACION,HEMBRA,2021-08-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,6308,18,326,1
8634,PINCESS,HEMBRA,2021-05-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,6179,48,344,2
8635,HANNA,HEMBRA CASTRADA,2021-09-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,42,1,222,1
8636,SAMOA,HEMBRA CASTRADA,2021-05-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,6180,1,331,1
8637,LULU,HEMBRA,2021-08-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,6309,1,120,2
8638,FIONA,HEMBRA CASTRADA,2021-09-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,6372,18,112,1
8639,MICHETA,HEMBRA CASTRADA,2021-05-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,4595,1,344,2
8640,TITINA,HEMBRA CASTRADA,2021-08-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1384,1,326,2
8641,LULA,HEMBRA,2021-09-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,42,7,326,1
8642,ELIJAH,MACHO,2021-08-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,6310,16,326,1
8643,NORA,HEMBRA,2021-05-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,6181,2,196,1
8644,PALITO,MACHO CASTRADO,2021-09-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,6373,1,326,1
8645,ESTOBY,MACHO,2021-05-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,6182,3,326,1
8646,GEA,MACHO,2021-09-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,42,1,389,1
8647,LUCHO,MACHO CASTRADO,2021-06-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,6183,1,326,1
8648,VINS,MACHO,2021-09-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,42,25,326,1
8649,ZOBA,MACHO,2021-06-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,4841,1,326,1
8650,RABO,MACHO,2021-08-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,6311,15,197,1
8651,ZETA,HEMBRA CASTRADA,2021-09-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,6374,16,338,1
8652,QUEENY,HEMBRA,2021-06-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,6184,3,371,1
8653,PINKY,HEMBRA CASTRADA,2021-08-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,6312,25,334,1
8654,ZEUS,MACHO,2021-09-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,6375,1,62,1
8655,BAIRON REX,MACHO,2021-06-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,6185,1,330,1
8656,LUNA,HEMBRA CASTRADA,2021-08-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,6313,1,326,1
8657,OLIVER,MACHO,2021-09-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,6376,1,326,1
8658,OZUNA,HEMBRA,2021-06-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,5647,1,112,1
8659,ALFREDO,MACHO,2021-08-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,6177,29,62,1
8660,ZION,MACHO CASTRADO,2021-09-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,6377,7,344,2
8661,TINQUER,MACHO ENTERO,2011-06-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,6186,1,79,1
8662,RAMON,MACHO CASTRADO,2021-08-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,6314,1,326,1
8663,RULO,MACHO,2021-09-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,6378,1,326,1
8664,BONNY,HEMBRA,2021-06-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,42,1,326,1
8665,MALE,HEMBRA CASTRADA,2021-08-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,5218,58,326,1
8666,MALUA,HEMBRA CASTRADA,2021-09-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,6378,24,330,1
8667,KAI,MACHO CASTRADO,2021-06-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,6188,1,195,1
8668,MAUI,HEMBRA,2021-08-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,6315,29,326,1
8669,MIA,HEMBRA CASTRADA,2021-09-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,6379,1,92,1
8670,ERNESTINA,HEMBRA,2021-06-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,4141,9,344,2
8671,RAYITO,MACHO,2021-08-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,5951,2,326,1
8672,LUPITA,HEMBRA CASTRADA,2021-09-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,6379,18,111,1
8673,OTTO,MACHO,2021-06-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,6189,30,79,1
8674,JUAN,MACHO,2021-08-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,6316,1,344,2
8675,BELLA,HEMBRA,2021-09-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,6380,41,62,1
8676,SIMONA,HEMBRA CASTRADA,2021-06-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,6190,3,193,1
8677,ROMEO,MACHO CASTRADO,2021-08-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,3741,25,344,2
8678,BELLE,HEMBRA CASTRADA,2021-09-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,6381,1,201,2
8679,TILO,MACHO,2021-08-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,6317,4,344,2
8680,TOM,MACHO CASTRADO,2021-09-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,5555,1,326,2
8681,CLEO,HEMBRA,2021-08-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,5741,1,120,2
8682,TORTUGA,HEMBRA ENTERA,2021-08-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,6318,1,112,1
8683,LUCIO,MACHO,2021-09-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,6382,1,74,1
8684,FLOKI,HEMBRA,2021-09-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,6383,1,222,1
8685,PIMIENTA,MACHO ENTERO,2021-08-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,6319,1,62,1
8686,LUCAS,MACHO,2021-09-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,6384,30,324,1
8687,LOLI,HEMBRA CASTRADA,2021-08-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,42,7,344,2
8688,PEDRO,MACHO CASTRADO,2021-09-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,578,1,310,1
8689,MINI,MACHO CASTRADO,2021-06-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,6191,3,344,2
8690,MATIAS,MACHO,2021-08-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,6320,30,324,1
8691,MALTA,MACHO CASTRADO,2021-09-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,6385,1,326,1
8692,PEDRO,MACHO,2021-06-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,6192,1,326,1
8693,LAICA,HEMBRA CASTRADA,2021-08-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,6321,1,326,1
8694,POLO,MACHO,2021-09-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,6386,3,399,1
8695,CLOE,HEMBRA CASTRADA,2021-06-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,6192,1,328,1
8696,JULIE,HEMBRA CASTRADA,2021-08-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,6322,1,57,1
8697,PAMPITA,HEMBRA,2021-09-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,6387,9,344,2
8698,ELENA,HEMBRA,2021-06-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,6192,1,326,1
8699,MAPACHE,MACHO CASTRADO,2021-08-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,6323,1,326,2
8700,RON,MACHO CASTRADO,2021-09-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,6388,16,338,1
8701,INDIA,HEMBRA CASTRADA,2021-06-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,6192,1,326,1
8702,SUNFLOWER,HEMBRA,2021-08-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,6324,41,174,1
8703,ATHILA,MACHO CASTRADO,2021-09-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,6389,2,79,1
8704,POPEYE,MACHO,2021-06-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,6193,3,326,1
8705,CUCHO,MACHO,2021-08-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,6324,23,500,1
8706,GINO,MACHO,2021-09-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,6390,28,326,1
8707,PABLO ANTONO,MACHO,2021-08-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,6325,25,344,2
8708,MIA,HEMBRA,2021-09-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,6391,4,326,1
8709,MIMI,HEMBRA,2021-08-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,6326,3,326,1
8710,NUNO,MACHO,2021-06-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,6194,4,310,1
8711,MINGO,MACHO CASTRADO,2021-09-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,3128,4,45,1
8712,MINA,HEMBRA,2021-08-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,6327,1,202,1
8713,TUITI,MACHO,2021-06-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,6195,9,333,1
8714,MONCHO,MACHO,2021-09-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,6392,7,338,1
8715,LOLA,HEMBRA CASTRADA,2021-08-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,6328,15,330,1
8716,SHIMA,HEMBRA CASTRADA,2021-06-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,6196,18,500,1
8717,LORENZO,MACHO,2021-06-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,6009,1,326,1
8718,TOFFEE,MACHO,2021-06-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,6197,15,330,1
8719,CAT?,MACHO,2021-09-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,6393,1,222,1
8720,BIMBO,MACHO,2021-08-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,6329,3,334,1
8721,SAMUEL,MACHO,2021-06-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,6198,9,39,1
8722,MATEO,MACHO CASTRADO,2021-09-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,6394,3,330,1
8723,PACO,MACHO,2021-08-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,6330,1,112,1
8724,PIPA,HEMBRA CASTRADA,2021-09-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,6395,23,33,1
8725,ROCKO,MACHO,2021-08-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,6126,1,389,1
8726,NIKY,HEMBRA CASTRADA,2021-09-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,261,30,163,1
8727,KYRA,HEMBRA,2021-08-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,6126,1,326,1
8728,DIANA,HEMBRA CASTRADA,2021-09-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,6396,4,333,1
8729,PANCHO,MACHO,2021-08-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,4964,9,384,1
8730,LILI,HEMBRA CASTRADA,2021-09-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,3085,30,326,1
8731,MIA,HEMBRA ENTERA,2021-10-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,6086,1,197,1
8732,LALO,MACHO,2021-08-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,6331,7,500,1
8733,RUSTY,MACHO CASTRADO,2021-09-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,6397,30,326,1
8734,MORO,MACHO,2021-10-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,2971,6,79,1
8735,EIMI,HEMBRA,2021-08-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,6332,48,389,1
8736,ALFI,HEMBRA CASTRADA,2021-09-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,6398,3,334,1
8737,MARSIK,MACHO,2021-10-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,6427,1,201,2
8738,TOTO,MACHO CASTRADO,2021-08-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,6333,15,344,2
8739,RENATO,MACHO,2021-09-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,6399,18,148,1
8740,MUCI,HEMBRA CASTRADA,2021-10-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,42,9,500,1
8741,TOBY,MACHO,2021-08-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,6334,9,220,1
8742,ANGEL,MACHO CASTRADO,2021-09-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1751,30,326,1
8743,LEGO,MACHO,2021-10-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,6428,23,413,1
8744,PIPA,HEMBRA CASTRADA,2021-08-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,6335,18,326,1
8745,MANOLO,MACHO CASTRADO,2021-09-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,6400,1,328,1
8746,CARLITOS DARWIN,MACHO,2021-10-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,6429,23,33,1
8747,SAM,MACHO,2021-08-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,6336,18,326,1
8748,TABARE,MACHO CASTRADO,2021-09-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,4810,7,338,1
8749,MOCHI,MACHO,2021-10-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,6430,1,413,1
8750,POLAR,MACHO CASTRADO,2021-08-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,6337,29,344,2
8751,MANCHAS,MACHO,2021-09-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,4977,1,309,1
8752,ANDROMEDA,HEMBRA,2021-10-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,6431,1,326,2
8753,MISHI,MACHO CASTRADO,2021-08-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,6338,4,344,2
